RegionName,State,Beds,6/30/2023
Apache,OK,3,127062.5352
Perrysville,OH,3,239439.6836
Greendale,IN,3,238704.9053
Mackinaw,IL,3,204327.1128
Rock Hill,MO,3,309493.9921
Lanexa,VA,3,379544.6616
Micanopy,FL,3,339919.1904
New Athens,IL,3,177208.0689
Greene,ME,3,338944.9733
Pomfret Center,CT,3,398567.9522
Waldport,OR,3,511590.1463
New Bloomfield,MO,3,234227.6192
Hustonville,KY,3,171117.4621
Arundel,ME,3,513010.5025
Randolph,WI,3,230374.0437
Galesville,WI,3,268849.4104
Grand Marais,MN,3,416216.0212
Connell,WA,3,301667.505
Chester,WV,3,128779.4994
Greenhills,OH,3,209536.165
Florida,NY,3,378007.0571
Bow,WA,3,819284.7815
Ho Ho Kus,NJ,3,900942.5864
Holton,MI,3,226194.6927
Scotland Neck,NC,3,81633.08223
Mount Carmel,OH,3,224646.2731
Racine,OH,3,157911.6794
Medford Lakes,NJ,3,429492.4931
Edmore,MI,3,163153.5264
Verbena,AL,3,240112.768
Randall,WI,3,394052.21
Bright,IN,3,307241.8949
Wolverine Lake,MI,3,285103.433
Palmetto,GA,3,229268.8006
Halls,TN,3,163178.1875
Molino,FL,3,310509.8281
Strafford,NH,3,493469.8499
Amanda,OH,3,292710.0657
Minford,OH,3,181457.7091
Old Bethpage,NY,3,794062.9785
Lindale,GA,3,200410.5963
Brewster,WA,3,316448.7771
Mayodan,NC,3,197625.3048
Wesley Hills,NY,3,718026.5678
Florence,TX,3,456190.1141
Raven,VA,3,109524.3049
Turners Falls,MA,3,292252.0852
Grangeville,ID,3,314374.4991
Palo Cedro,CA,3,523308.1149
Staunton,IL,3,147900.7873
Lake City,PA,3,187658.5106
Indian River,MI,3,317989.8959
Masontown,PA,3,122104.0043
Brusly,LA,3,265557.6699
Marysville,KS,3,148360.1988
Oxford,ME,3,290642.9279
Waterloo,NE,3,394269.5323
Ridgely,MD,3,323915.3824
Polo,IL,3,141502.0109
Nibley,UT,3,452869.6084
Dexter,NM,3,148619.3361
Fairbury,IL,3,156466.2945
Mc Donald,OH,3,141311.7372
Darien,GA,3,262044.3146
Slaughterville,OK,3,216498.2948
Rayland,OH,3,141558.0307
Sawmills,NC,3,236135.2552
Hickory Withe,TN,3,431277.2662
Howe,IN,3,253080.4489
Shenandoah,VA,3,256658.8503
Point Pleasant Beach,NJ,3,839304.2961
Gladwyne,PA,3,821725.3857
Melbourne,KY,3,247615.2781
Arley,AL,3,451146.2244
Grand Island,FL,3,325676.4305
Noel,MO,3,173527.4533
Le Grand,CA,3,287665.3021
Lisbon,CT,3,325473.4855
Highland Heights,KY,3,230414.4355
Philadelphia,TN,3,282783.8983
Three Oaks,MI,3,303764.3259
Honey Grove,TX,3,215393.0907
Bicknell,IN,3,86353.96742
Culleoka,TN,3,398386.1384
Ashford,CT,3,338821.9379
Grasonville,MD,3,475063.6646
Three Forks,MT,3,520172.2126
Hinton,OK,3,161697.516
Belgium,WI,3,326888.8053
Salem,CT,3,385059.6865
Abbottstown,PA,3,295195.3145
Flourtown,PA,3,523928.2458
Christmas,FL,3,444782.5379
Montague,CA,3,293869.5729
Fayetteville,WV,3,171408.315
Bismarck,AR,3,226839.406
Danville,NH,3,536388.2687
Laureldale,PA,3,208034.4164
Christiana,PA,3,325785.0202
Winchester,NH,3,281437.1629
Sheffield,OH,3,272587.0005
Grundy Center,IA,3,184523.8571
Baldwin,MI,3,198920.482
Crofton,KY,3,215945.2629
Grand Ridge,FL,3,213324.5033
Newburg,PA,3,284954.6806
Otisville,MI,3,215388.9728
Cream Ridge,NJ,3,513703.936
Elwood,IL,3,289447.4994
Moss Landing,CA,3,798925.4249
Saint Henry,OH,3,350288.1789
Madison,IL,3,52833.99368
Rush,KY,3,153444.7443
Zolfo Springs,FL,3,251768.5526
Branchville,NJ,3,422751.4444
Descanso,CA,3,682481.7886
Mather,CA,3,511852.0527
Trenton,NC,3,141872.8473
Ringtown,PA,3,185226.6199
Prescott,MI,3,131487.697
Kingsford,MI,3,161755.3012
Olivet,MI,3,208543.6322
Murphys,CA,3,527275.6813
Masury,OH,3,91876.37236
Mount Angel,OR,3,452024.4207
Martindale,TX,3,377029.683
Wintersville,OH,3,159572.928
Fredonia,WI,3,333969.5614
Roosevelt Park,MI,3,224069.3127
Mansfield,MO,3,186085.0732
Jordan,NY,3,200784.3333
New London,MN,3,290329.8659
Mount Zion,IL,3,170506.0842
Grant,MN,3,613602.8679
Highland Beach,FL,3,1533895.399
Pell Lake,WI,3,274201.1732
Hesperia,MI,3,201294.3455
Eagleville,PA,3,351420.2296
Wakarusa,IN,3,270446.4408
Lakebay,WA,3,516088.0645
Kenneth City,FL,3,376430.3025
Tower City,PA,3,128546.3959
Plattsburg,MO,3,257428.7136
Sarcoxie,MO,3,200854.5867
Hennessey,OK,3,173753.6018
Pittsfield,NH,3,375648.1741
Nicholson,GA,3,274368.5635
Adams,NY,3,195479.9785
Fruit Heights,UT,3,551956.534
Millinocket,ME,3,140890.1973
Tiffin,IA,3,292915.2421
Oologah,OK,3,255237.8779
Maysville,NC,3,227394.9666
Copperopolis,CA,3,523470.0655
Southold,NY,3,938576.028
Morganton,GA,3,547596.2276
Shavano Park,TX,3,729013.8383
Woodsfield,OH,3,129784.7802
Highlands,NC,3,907275.0544
Saint Bernard,OH,3,205527.2859
Hopwood,PA,3,193949.4618
Divide,CO,3,499550.524
Kimberling City,MO,3,348688.4165
Rootstown,OH,3,229658.8376
Perryopolis,PA,3,204083.7123
Dover-Foxcroft,ME,3,213039.1016
King William,VA,3,313936.1099
Rixeyville,VA,3,411401.5249
Ackerman,MS,3,127198.4678
West Milwaukee,WI,3,234481.2437
Tama,IA,3,140841.5788
Masontown,WV,3,201959.8124
Brownsboro,TX,3,292863.2348
Fort Kent,ME,3,205997.6658
Cliffwood,NJ,3,469234.1667
Aragon,GA,3,225460.6887
Burbank,WA,3,459334.3512
Nichols Hills,OK,3,651694.7042
Riverdale,NJ,3,522484.0085
Warren,OR,3,626949.1483
Clarksboro,NJ,3,377383.8889
Farrell,PA,3,73545.24708
Watonga,OK,3,117536.5484
Lathrup Village,MI,3,305735.3888
Anza,CA,3,441676.0467
Gray,KY,3,158256.2572
Heavener,OK,3,107827.8309
Canton,MO,3,148991.5788
Durham,ME,3,441474.1073
Portola,CA,3,325824.0448
Elmwood,IL,3,154354.1386
Rural Retreat,VA,3,195553.5013
Lansford,PA,3,76151.71497
Riverside,MO,3,316957.1483
Alexandria,AL,3,200940.8325
Durand,WI,3,208514.6442
Mobridge,SD,3,177659.7361
Columbus,MI,3,337058.7684
Florence Township,NJ,3,392175.233
Chester,MD,3,436918.696
Newbury,OH,3,268676.0597
Harold,KY,3,108360.1245
Paden,OK,3,192791.4132
Parsonsburg,MD,3,265041.8595
Groveland,CA,3,423885.95
Hanna City,IL,3,188733.854
Inglis,FL,3,310681.3875
Marne,MI,3,336858.3564
Wellton,AZ,3,270472.3104
Blaine,TN,3,330642.3275
Ocean City,MD,3,584253.1916
Rising Fawn,GA,3,343057.053
Rogers City,MI,3,151519.0589
Madeira Beach,FL,3,1126682.586
Catlett,VA,3,523948.239
Antlers,OK,3,138050.9405
Berryton,KS,3,325539.1048
Decatur,MS,3,211081.2681
Hominy,OK,3,105104.9295
Milford,IA,3,254726.6458
Spring Arbor,MI,3,264189.9247
Monmouth,ME,3,350149.4371
New Middletown,OH,3,209542.7974
Saint Ignatius,MT,3,510330.1364
Paris,ME,3,314457.3485
Fort McKinley,OH,3,76786.37763
Windham,OH,3,155850.9602
Scottville,MI,3,193171.2004
Wilson,WY,3,3128638.189
Frontenac,MO,3,748906.6184
Miromar Lakes,FL,3,1194609.344
Avella,PA,3,211453.4519
Salisbury,CT,3,681003.8666
Grapeview,WA,3,681245.6669
Stamping Ground,KY,3,265484.962
Panhandle,TX,3,193117.6704
Cherry Grove,OH,3,278145.4582
Frederic,WI,3,247168.8809
North Yarmouth,ME,3,610623.1025
Kemmerer,WY,3,237004.9863
Elliston,VA,3,242126.7768
Forest City,PA,3,183252.3121
Lakeview,OH,3,220316.6366
Linwood,MI,3,186769.6513
Satsuma,FL,3,222473.0018
Gaines,MI,3,267079.315
Smithton,IL,3,282032.4013
Ridgeley,WV,3,196029.8151
Gregory,MI,3,329792.2685
Fort Jennings,OH,3,267698.2704
Alturas,CA,3,192262.6881
Rice Lake,MN,3,324813.5551
Cumberland,VA,3,261367.0078
Fordland,MO,3,269319.7629
Rio Communities,NM,3,244537.2787
Valdese,NC,3,241288.2623
Wyandotte,OK,3,192295.7419
Candia,NH,3,513655.6901
Olney,TX,3,118267.4529
Marcellus,MI,3,234394.1672
Edgerton,WI,3,270423.2179
Upper Sandusky,OH,3,173176.0064
Twain Harte,CA,3,448120.917
Mendota,IL,3,145459.6823
Bethel Springs,TN,3,172407.4052
Pylesville,MD,3,433263.8169
Elk,WA,3,479792.0091
Bedford Park,IL,3,244271.3952
Rock,WV,3,110890.8217
Beavercreek,OR,3,724465.6347
Strasburg,OH,3,238055.4351
Anderson,TX,3,546046.4245
Forty Fort,PA,3,191456.1787
Hampton,TN,3,216469.7579
Ponce de Leon,FL,3,239697.1195
Wilton,IA,3,206465.0366
Cottageville,SC,3,221314.2522
Concord,GA,3,309359.2175
Pine,CO,3,701449.6778
McBain,MI,3,199559.5575
Castle Hills,TX,3,420299.6033
Clinchco,VA,3,96012.29652
Greenland,NH,3,731919.1018
Franklin Furnace,OH,3,156259.4224
Cheney,KS,3,233971.7267
Cedar Hill,TN,3,381026.7005
Oaklyn,NJ,3,314019.9453
Spring Valley,MN,3,234725.695
Martin,GA,3,324414.8093
Argos,IN,3,196653.3063
Jarratt,VA,3,161911.4914
Fair Haven,MI,3,323044.047
Crystal Falls,MI,3,161886.708
Lafayette Township,NJ,3,428484.7563
Spirit Lake,ID,3,503717.5856
Marion,MI,3,171852.7965
Soperton,GA,3,170533.432
Churchville,VA,3,321062.6265
North Muskegon,MI,3,278067.1882
Meadow Bridge,WV,3,135418.8974
Brookwood,AL,3,209982.9629
Millersburg,IN,3,300633.9261
Ostrander,OH,3,418578.7162
Lone Grove,OK,3,209404.161
Milner,GA,3,261192.252
Ware Shoals,SC,3,164668.8531
Lavallette,NJ,3,935666.0168
Ottawa Lake,MI,3,278631.212
Tuolumne,CA,3,383267.2696
Ludlow,KY,3,196493.3169
Mount Olympus,UT,3,827045.2787
Roundup,MT,3,287082.1926
Casco,MI,3,344558.2229
Halstead,KS,3,175508.3394
Mine Hill Township,NJ,3,427705.3325
Butler,GA,3,177759.7216
Tawas City,MI,3,190310.931
Dennison,OH,3,150246.6881
Hinsdale,NH,3,270415.67
Oakbrook Terrace,IL,3,408446.2303
Blackhawk,SD,3,315452.586
Duchesne,UT,3,256367.8137
Chamberlayne,VA,3,321753.8654
Forestdale,MA,3,587304.6466
Metzger,OR,3,533729.1953
Little Mountain,SC,3,361109.7999
Faison,NC,3,154069.2697
Jamestown,PA,3,175327.3367
Mitchellville,IA,3,252259.9926
Grand Junction,MI,3,195642.5435
Springfield,MI,3,143015.6554
Trent Woods,NC,3,313103.028
Sedgwick,KS,3,212171.2549
Gassaway,WV,3,126806.5458
Norfolk,NY,3,124364.7689
Abernathy,TX,3,177531.0846
Onamia,MN,3,282897.0823
De Leon,TX,3,257071.6626
Savanna,IL,3,92988.94916
Westfield,NY,3,163420.709
Peosta,IA,3,346827.1353
Glasgow Village,MO,3,69058.56993
Boscawen,NH,3,386592.8649
Bellaire,MI,3,329033.7758
Overton,NV,3,304773.3613
Milan,MO,3,105884.2258
Brooks,GA,3,383679.8907
California,PA,3,127597.0714
Battle Ground,IN,3,290334.0815
Port Royal,SC,3,356895.829
Plymouth,OH,3,158994.2229
Heiskell,TN,3,313758.3923
Gilmanton,NH,3,438317.0863
Lawrenceburg,IN,3,225187.3748
Merrill,MI,3,180339.9734
Salem,AR,3,166271.136
Springport,MI,3,217465.63
Poseyville,IN,3,204961.6086
Raymond,WI,3,399602.0007
Eagle Lake,TX,3,189277.3067
Richwood,WV,3,60106.86388
Avoca,MI,3,282481.972
East Palatka,FL,3,306198.5098
Hammond,WI,3,328698.2687
Palmyra,IN,3,212123.202
Pemberville,OH,3,232383.0821
Luther,OK,3,259046.4
Lamar,SC,3,139500.2271
Ocean View,HI,3,355745.6474
Westcliffe,CO,3,493415.9793
Oxford,WI,3,267570.0604
Milroy,PA,3,176518.6834
Norton,KS,3,90829.72787
Naples,ME,3,406259.7053
Wilder,KY,3,256412.7571
Richwood,TX,3,267894.3147
Coopertown,TN,3,429840.5481
Richfield Springs,NY,3,189123.2823
Harrod,OH,3,222318.391
Onawa,IA,3,149386.2935
Dolgeville,NY,3,130482.6052
Burney,CA,3,239376.5168
Holly Pond,AL,3,215492.4495
Charlotte,VT,3,738947.6701
Keysville,VA,3,186078.6329
Cherokee Village,AR,3,158890.0622
Flintstone,GA,3,255960.8083
Centerville,MN,3,378346.5516
Vivian,LA,3,86153.21657
Westville,FL,3,227375.5041
Bolton,MS,3,150052.4214
Culver,IN,3,293347.9592
Landisville,PA,3,346829.4613
Guston,KY,3,239039.6181
Lancaster,VA,3,314166.0595
New Plymouth,ID,3,434368.1942
Wilton,NH,3,447424.5749
Bourbon,IN,3,206080.974
Staley,NC,3,261280.8472
Bunker Hill,IL,3,159063.9299
Watkins Glen,NY,3,204352.4826
Plainview,MN,3,242631.3577
Continental,OH,3,201851.6389
Holt,MO,3,357114.542
Thomasville,PA,3,286962.5396
Limington,ME,3,388543.9923
Dodge Center,MN,3,260903.4801
McDermott,OH,3,166024.3138
Mount Hope,WV,3,80336.67443
Fountain,FL,3,186497.3004
Madawaska,ME,3,153524.5112
Holt,FL,3,265987.8365
South Whitley,IN,3,198273.0134
Sebring,OH,3,108760.9394
Wilton,ME,3,227710.6661
Chapmansboro,TN,3,349669.7692
La Conner,WA,3,455413.7276
Webster,WI,3,306807.8006
Lansing,NC,3,344692.6171
Stantonsburg,NC,3,170948.7959
Ivanhoe,CA,3,243333.1556
Grantsville,MD,3,244989.7994
Colwich,KS,3,254225.4233
Cockrell Hill,TX,3,228535.2705
Ovilla,TX,3,420368.1911
Glenville,WV,3,129221.3263
Bland,VA,3,190222.6281
Hillsboro,KS,3,147584.1539
Wynnewood,OK,3,174435.3867
Enterprise,FL,3,342460.2393
Hokes Bluff,AL,3,206636.9347
Darien,WI,3,280117.4661
Delmont,PA,3,242130.7799
Otis,OR,3,581210.307
Pleasant Springs,WI,3,451365.2785
New Paris,IN,3,273625.5321
Hobart,OK,3,80090.45759
Cross,SC,3,246203.512
Lost Creek,TX,3,1174009.031
Meeker,CO,3,349278.4993
Roebling,NJ,3,238334.3864
Mount Lookout,WV,3,161333.9256
Pittsfield,ME,3,201766.5962
Elberton,GA,3,178161.1742
Central City,NE,3,187313.5964
Germantown,NY,3,495726.2017
Port Monmouth,NJ,3,470987.2435
Crawley,WV,3,205842.0335
Jesup,IA,3,222201.9539
Johnson City,TX,3,533410.718
Jamestown,RI,3,944996.3544
Lisbon Falls,ME,3,296954.6271
South Rockwood,MI,3,274813.8106
Copper Canyon,TX,3,683523.062
Newport,MN,3,327784.8461
Belle,WV,3,112603.5423
Rockford,TN,3,329100.2193
Sherwood,OH,3,296030.2271
Dallas Center,IA,3,271432.4302
Erin,WI,3,510681.2971
Adams Center,NY,3,206674.8032
Emlenton,PA,3,160949.4338
Shelbyville,MI,3,326084.2164
Chouteau,OK,3,203838.1562
Cottonwood,AL,3,171004.7019
West Brookfield,MA,3,405805.8679
Union,IL,3,333904.2312
Brookston,IN,3,210951.2549
Lewiston,MI,3,216137.8656
Goodman,MS,3,72888.27234
Burnside,KY,3,169686.6978
Woodson Terrace,MO,3,128761.39
Johnson Creek,WI,3,351561.1354
Lovelock,NV,3,221949.9161
Somonauk,IL,3,265047.6652
Staatsburg,NY,3,402486.828
Canaan,NH,3,364590.2941
Reading,MI,3,154769.0279
Pine Beach,NJ,3,468967.5547
Stover,MO,3,205814.0511
Del Norte,CO,3,303435.7138
Thompson Falls,MT,3,452918.7412
Whitney Point,NY,3,174484.4589
Garrett,IN,3,160454.8439
Clearlake Oaks,CA,3,316018.3465
Baxter,KY,3,109789.5959
Middleton,TN,3,204687.9711
High Bridge,NJ,3,369204.4644
Valley Falls,KS,3,219778.6142
Garberville,CA,3,540706.885
Royal Palm Estates,FL,3,371403.8275
Carter Lake,IA,3,176448.5146
Edgerton,OH,3,181714.0479
Coffeeville,MS,3,95637.54945
Crystal City,MO,3,216505.4738
Lookout Mountain,GA,3,391849.5251
Durham,CA,3,582067.4079
Ray,MI,3,360840.056
Milford,NE,3,278245.86
Frisco,CO,3,1326954.555
Bayport,MN,3,383045.6872
Dexter,ME,3,184647.1572
Hickman,NE,3,344642.2298
Bark River,MI,3,193192.7783
Jerome,MI,3,277009.2666
Manville,RI,3,423244.4925
Newport,AR,3,115123.0392
Ault,CO,3,429767.739
Dupo,IL,3,161350.9708
Sale Creek,TN,3,300612.6107
Northfield,NH,3,397647.9267
Louisville,NE,3,348143.2531
Preston,MD,3,294948.5801
Mount Union,PA,3,108332.1835
Englishtown,NJ,3,470196.2788
Manchester,OH,3,135703.8345
Valley Grande,AL,3,166512.4459
Montague Township,NJ,3,339591.8844
Paint Lick,KY,3,242024.689
Clermont,GA,3,349735.6802
Powell Butte,OR,3,947211.0651
Belmont,OH,3,204647.8846
Oak Bluffs,MA,3,1079570.517
Wartrace,TN,3,335479.4656
Wind Lake,WI,3,415477.7496
Orrington,ME,3,312343.916
Lohman,MO,3,327168.2682
Champlain,NY,3,179882.7581
Columbus,MN,3,434137.93
West Branch,IA,3,261069.2344
Henryville,PA,3,272716.8844
Waynesburg,KY,3,174839.6055
Belmont,NY,3,101658.4724
Seaford,VA,3,393913.6844
Enon,OH,3,202048.757
Granger,IA,3,332840.2802
Airville,PA,3,311882.8243
Gilbertsville,KY,3,288463.1561
Galva,IL,3,86453.14043
Afton,VA,3,400245.5209
Coatesville,IN,3,276273.4897
Cannelton,IN,3,158718.7315
San Manuel,AZ,3,159364.4201
Lovell,WY,3,270697.6636
Sturgis,KY,3,116346.5728
Ellaville,GA,3,151686.7919
Robertsville,MO,3,260080.1661
Fayetteville,OH,3,262219.7753
Belhaven,NC,3,241950.0969
Penngrove,CA,3,1152659.527
Silex,MO,3,358439.9431
Reedsville,PA,3,213489.223
Oakfield,NY,3,167353.2913
Salina,OK,3,191884.3662
Winterport,ME,3,302670.1648
Oran,MO,3,145384.776
Weaverville,CA,3,344546.6904
Porter,IN,3,283036.9624
Belle Center,OH,3,262294.6176
Mount Crawford,VA,3,352483.2898
Jefferson,NC,3,370679.4869
New Bremen,OH,3,266378.2531
Lawrence,MI,3,209268.7794
Sugar Creek,MO,3,174543.8198
Chester,CT,3,442263.2623
West Lake Hills,TX,3,1778978.385
Pottsville,AR,3,196547.9272
Gold Bar,WA,3,492525.7399
Forestville,NY,3,177488.2805
Braham,MN,3,263324.5003
Silver Creek,MS,3,97422.79283
Haskell,OK,3,185060.4974
Hancock,MD,3,232839.5879
Osage City,KS,3,165720.6208
Saint Marys,KS,3,228669.1414
Magnolia,NC,3,141885.1282
Nahunta,GA,3,184713.2794
East Sandwich,MA,3,768428.6651
Barnardsville,NC,3,459202.175
Harveys Lake,PA,3,241135.4435
Round O,SC,3,209440.3086
Independence,MN,3,582699.7517
Wiscasset,ME,3,336113.7076
Dinwiddie,VA,3,266603.944
Moores Hill,IN,3,259701.559
Castalian Springs,TN,3,396905.6392
Red Rock,TX,3,494478.1536
Monroeville,IN,3,226023.7021
Falconer,NY,3,121752.9595
Pocola,OK,3,158853.7503
Willow Park,TX,3,414462.1856
Bronston,KY,3,225872.1167
Kiowa,CO,3,608957.9509
Malad City,ID,3,296934.7476
Brookville,OH,3,199472.9595
Jenkins,KY,3,64373.12869
Northwoods,MO,3,94423.11684
Fairland,IN,3,249225.8259
Clarion,IA,3,142399.4196
Mineral City,OH,3,215040.4426
Westfield,WI,3,235852.6967
West Sand Lake,NY,3,327265.3138
Billings,MO,3,290485.53
Bechtelsville,PA,3,302304.5445
Mooringsport,LA,3,136767.6411
Diamond,MO,3,199905.0465
Cedar,MI,3,460755.5894
Winslow,AR,3,268095.0847
Freeland,MD,3,469536.4182
Parker,FL,3,242627.7729
Climax,NC,3,292223.5782
Kenbridge,VA,3,149945.846
Chico,TX,3,327078.9139
Shingletown,CA,3,369587.6356
Brimfield,MA,3,389518.2282
Bloomsbury,NJ,3,389941.9718
Sparks,TX,3,152479.653
Gates,NC,3,205667.8316
Godwin,NC,3,205805.4711
Eagle Lake,FL,3,254146.901
Bergen,NY,3,229490.615
Bowman,GA,3,209752.8241
Memphis,MI,3,302882.3833
Arabi,LA,3,245242.0387
Mitchell,NE,3,208524.3111
Okeana,OH,3,388097.2057
Edwards,IL,3,238337.7536
Earlville,IL,3,186194.9746
Sublimity,OR,3,524766.2442
Sutherland,VA,3,308483.5373
Ruffin,NC,3,207333.7264
Orange,OH,3,396496.4145
Lake City,AR,3,163593.2725
Liberty Center,OH,3,219170.8831
Glenmora,LA,3,171970.226
Curtice,OH,3,241020.9855
Seneca,KS,3,208845.378
Lake Hughes,CA,3,456219.3637
Erin,TN,3,221136.6558
Gladys,VA,3,209861.0528
Gowen,MI,3,278993.775
Newburg,MD,3,351698.8882
Milton,KY,3,192239.1304
Waverly,MN,3,334634.5326
Meadowview,VA,3,205977.1439
Providence,KY,3,87080.32686
Pine River,MN,3,266828.2768
Danbury,WI,3,349450.1243
Elberfeld,IN,3,248986.4763
Newkirk,OK,3,141389.6723
Oak Park Heights,MN,3,359599.5755
Indian Mound,TN,3,279244.0159
Westport,IN,3,212323.0148
Blooming Prairie,MN,3,222833.3231
Lexington,AL,3,188636.0597
Leland,IL,3,238874.083
Essex,MA,3,780877.4801
Council Grove,KS,3,157826.6868
Marlinton,WV,3,151628.491
Keedysville,MD,3,371952.3849
Juliette,GA,3,294071.3974
McAdoo,PA,3,133666.6025
Sunderland,MA,3,435672.4321
Saginaw,MN,3,346030.1924
Port Crane,NY,3,174506.6139
Onalaska,WA,3,504201.3059
Savage,MD,3,479128.38
La Crosse,VA,3,161776.2783
Edwards,CA,3,184882.862
Parkers-Iron Springs,AR,3,155511.7833
Heber,AZ,3,464293.1083
Drumright,OK,3,153515.9268
Carrollton,IL,3,133994.9112
Vernon,FL,3,264965.2443
Great Meadows,NJ,3,438481.45
Thorntown,IN,3,276052.0668
Woodlawn,OH,3,177746.0321
Mount Ulla,NC,3,381501.3738
Springfield,NE,3,255447.6259
Hagerhill,KY,3,121647.079
Baldwin,GA,3,254594.4412
Grand Rapids,OH,3,240389.6369
Walpole,NH,3,395511.2896
Beaver,OH,3,168501.2545
Long Beach,WA,3,445502.4008
Rusk,TX,3,169891.5197
Farmington,WI,3,406727.2713
Wrightwood,CA,3,483060.1503
Crown City,OH,3,161913.8868
Preston,MS,3,128770.9735
Flat Rock,AL,3,221372.7389
Jerseyville,IL,3,149744.2318
Carlisle,IN,3,156913.1939
Rock Island,TN,3,231667.885
South Toms River,NJ,3,316217.6669
French Lick,IN,3,186221.3869
Southington,OH,3,206666.7238
East China,MI,3,280548.0712
North Barrington,IL,3,513993.0411
Mesa,WA,3,505371.5669
Woodstown,NJ,3,284791.8692
Sea Girt,NJ,3,1034655.099
Port Ludlow,WA,3,688919.2543
Branford,FL,3,292408.5865
Pennsboro,WV,3,126215.0927
Union City,MI,3,160687.0926
Cusseta,GA,3,160908.4899
Mount Clare,WV,3,233437.5937
South Haven,MN,3,400298.9763
Cope,SC,3,161175.8245
Alvord,TX,3,328907.7273
West Gardiner,ME,3,357438.2303
Emerald Lake Hills,CA,3,2266237.121
New London,MO,3,232194.4909
Fosters,AL,3,250070.2341
Morrice,MI,3,221709.6397
Shelby,MT,3,183724.6011
Wedowee,AL,3,339057.0596
Penhook,VA,3,371361.8448
North Hanover Township,NJ,3,417323.8602
Scotts,MI,3,293076.4936
Normangee,TX,3,294736.4218
Manson,WA,3,744111.6916
Bedias,TX,3,306500.9862
Lutcher,LA,3,166277.5762
Grant Park,IL,3,244850.2197
Spindale,NC,3,156914.3483
Horton,MI,3,297261.7927
Oquirrh,UT,3,442622.696
Roper,NC,3,210093.3316
Cherryvale,KS,3,103069.5401
Cross Plains,TN,3,404119.7842
Seneca,IL,3,219174.5325
Crab Orchard,TN,3,522585.9091
Mount Pocono,PA,3,244332.8563
Oak Ridge North,TX,3,316722.506
Sterling,CT,3,341392.4015
West Baden Springs,IN,3,189283.0465
Driggs,ID,3,698646.0594
Kingsbury,TX,3,413150.2859
Melba,ID,3,524216.0279
La Verkin,UT,3,411262.938
Tybee Island,GA,3,722025.9661
Ely,IA,3,323814.2993
Seaside Heights,NJ,3,647395.8032
Kenyon,MN,3,289503.724
Rockville,VA,3,405622.0733
Lake Belvedere Estates,FL,3,417626.7387
Port Byron,IL,3,249763.295
Postville,IA,3,134197.4035
East Sparta,OH,3,188644.9393
Backus,MN,3,310791.0984
Greenville,IN,3,299831.6915
Litchfield,ME,3,362250.9907
Ragland,AL,3,194595.6275
Maple Falls,WA,3,407366.0078
Russellville,TN,3,279941.2173
Alta,IA,3,204533.1661
Petersburg,TN,3,259953.0195
Oakwood,OH,3,190801.4624
China,MI,3,347998.3861
Fountainhead-Orchard Hills,MD,3,321885.4386
Lewistown,IL,3,105527.9379
Van,TX,3,256808.9564
Fairview,OK,3,135096.2997
Casco,ME,3,410333.373
Howard Lake,MN,3,316804.9995
Deephaven,MN,3,733569.8492
Frankfort,MI,3,428594.2098
Conrad,MT,3,247611.3656
McCleary,WA,3,413086.416
Barkhamsted,CT,3,370270.6138
Arthur,IL,3,152579.5751
Tuckerton,NJ,3,370776.6199
Tipton,MO,3,171782.9128
Iola,WI,3,238397.6871
Three Points,AZ,3,275075.0287
Hale,MI,3,202385.3077
Llano,CA,3,448310.7446
Montrose,WV,3,170739.4697
Mount Vernon,AL,3,115939.4266
Lake Village,IN,3,272080.0334
Mooreville,MS,3,225355.687
Spring Grove,VA,3,311263.654
Johnson,AR,3,315568.2266
Cross Junction,VA,3,369578.9493
Greenwood Lake,NY,3,403002.4383
Saluda,NC,3,422353.652
Kealakekua,HI,3,723864.0129
Sherman,CT,3,596982.2401
El Dorado,CA,3,598420.3676
Candor,NC,3,156724.6014
Bellevue,ID,3,630937.9292
Hopkins,MI,3,273203.4238
Osakis,MN,3,269869.2816
Lake Clarke Shores,FL,3,624076.0716
Lakewood,NY,3,195983.904
Custer,WA,3,631940.1233
Baltic,OH,3,233685.2143
Astatula,FL,3,360233.2844
Agua Dulce,CA,3,889796.1911
Smithfield,UT,3,421468.2899
Shoemakersville,PA,3,249354.6311
Six Mile,SC,3,303730.8464
Accord,NY,3,469778.2423
English,IN,3,190551.8501
Oakridge,OR,3,294138.5465
Park Layne,OH,3,149034.6189
Longview,NC,3,206872.535
Lyons,MI,3,214421.6419
New London,IA,3,176544.3949
Millersport,OH,3,259954.6536
Newark,IL,3,324450.0065
Fairway,KS,3,524383.2985
Vincent,AL,3,249568.4388
Allenhurst,GA,3,217513.1905
Allendale,SC,3,62631.58397
Deming,WA,3,598184.2355
Rush,NY,3,315172.8622
Salem,NY,3,209688.9899
Belleville,MI,3,254420.1602
Waterville,NY,3,185142.79
New Vienna,OH,3,229535.6573
McSherrystown,PA,3,226601.0193
Mulino,OR,3,706347.9973
Silver Creek,NY,3,167479.6937
New Auburn,WI,3,313090.2339
Golf Manor,OH,3,190314.4924
Saint Michaels,MD,3,627078.2839
Bentleyville,PA,3,184459.0629
Hope Hull,AL,3,256181.8566
Monroe,VA,3,274666.7796
Prairie Grove,IL,3,306828.7378
Ranger,WV,3,92621.02724
Eau Claire,MI,3,227187.9171
Hillman,MI,3,205682.7726
